,지점,지점명,일시,평균기온(℃),최저기온(℃),최고기온(℃)
32721,108,서울,1998-07-07,27.1,25.5,29.4
32722,108,서울,1998-07-08,24.1,22.5,26.0
32723,108,서울,1998-07-09,23.8,22.8,24.7
32724,108,서울,1998-07-10,24.0,23.6,24.6
32725,108,서울,1998-07-11,25.1,22.5,28.1
32726,108,서울,1998-07-12,26.3,23.5,30.2
32727,108,서울,1998-07-13,25.8,22.0,29.4
32728,108,서울,1998-07-14,25.0,22.2,29.8
32729,108,서울,1998-07-15,24.2,21.6,26.4
32730,108,서울,1998-07-16,23.3,21.4,26.5
32731,108,서울,1998-07-17,25.7,20.4,30.7
32732,108,서울,1998-07-18,25.3,22.2,29.0
32733,108,서울,1998-07-19,21.4,20.6,23.2
32734,108,서울,1998-07-20,24.6,20.3,29.4
32735,108,서울,1998-07-21,24.4,20.8,30.0
32736,108,서울,1998-07-22,25.4,20.8,30.5
32737,108,서울,1998-07-23,26.2,22.0,30.8
32738,108,서울,1998-07-24,25.6,22.4,29.5
32739,108,서울,1998-07-25,24.8,21.8,30.4
32740,108,서울,1998-07-26,23.6,19.5,29.8
32741,108,서울,1998-07-27,25.6,20.4,30.6
32742,108,서울,1998-07-28,26.9,22.4,32.2
32743,108,서울,1998-07-29,27.7,22.8,31.9
32744,108,서울,1998-07-30,27.7,24.8,32.0
32745,108,서울,1998-07-31,24.8,23.1,27.0
32746,108,서울,1998-08-01,24.7,23.0,28.0
32747,108,서울,1998-08-02,27.1,23.4,32.0
32748,108,서울,1998-08-03,26.3,24.2,28.8
32749,108,서울,1998-08-04,25.4,22.3,29.1
32750,108,서울,1998-08-05,26.7,23.9,29.3
32751,108,서울,1998-08-06,25.3,22.9,27.2
32752,108,서울,1998-08-07,26.3,22.8,31.1
32753,108,서울,1998-08-08,24.1,23.6,25.5
32754,108,서울,1998-08-09,26.0,23.5,29.8
32755,108,서울,1998-08-10,24.0,22.3,25.5
32756,108,서울,1998-08-11,26.4,24.0,29.9
32757,108,서울,1998-08-12,25.0,22.9,28.7
32758,108,서울,1998-08-13,26.6,23.5,29.8
32759,108,서울,1998-08-14,26.1,24.1,30.4
32760,108,서울,1998-08-15,24.1,22.6,25.8
32761,108,서울,1998-08-16,25.9,21.6,30.7
32762,108,서울,1998-08-17,25.2,23.5,28.2
32763,108,서울,1998-08-18,25.5,21.6,29.2
32764,108,서울,1998-08-19,25.6,22.8,29.0
32765,108,서울,1998-08-20,25.8,22.8,30.3
32766,108,서울,1998-08-21,24.9,22.0,30.5
32767,108,서울,1998-08-22,25.9,21.4,30.7
32768,108,서울,1998-08-23,24.3,22.4,27.9
32769,108,서울,1998-08-24,23.2,21.2,26.0
32770,108,서울,1998-08-25,24.2,20.0,28.5
32771,108,서울,1998-08-26,24.3,20.7,29.0
32772,108,서울,1998-08-27,21.8,19.2,26.1
32773,108,서울,1998-08-28,23.1,17.4,28.6
32774,108,서울,1998-08-29,24.0,19.6,29.5
32775,108,서울,1998-08-30,23.7,20.1,28.9
32776,108,서울,1998-08-31,23.9,20.0,29.3
32777,108,서울,1998-09-01,23.0,20.2,27.0
32778,108,서울,1998-09-02,22.8,17.7,28.1
32779,108,서울,1998-09-03,23.6,19.0,29.2
32780,108,서울,1998-09-04,23.9,19.0,28.5
32781,108,서울,1998-09-05,21.1,18.0,25.7
32782,108,서울,1998-09-06,23.4,17.4,28.7
32783,108,서울,1998-09-07,24.6,20.3,30.3
32784,108,서울,1998-09-08,25.7,22.8,30.5
32785,108,서울,1998-09-09,25.6,21.0,31.7
32786,108,서울,1998-09-10,26.9,21.8,32.6
32787,108,서울,1998-09-11,26.8,22.9,31.8
32788,108,서울,1998-09-12,27.1,22.0,32.8
32789,108,서울,1998-09-13,26.5,22.7,31.9
32790,108,서울,1998-09-14,25.8,23.2,28.9
32791,108,서울,1998-09-15,22.8,19.6,26.2
32792,108,서울,1998-09-16,21.3,16.2,27.0
32793,108,서울,1998-09-17,21.5,15.4,28.2
32794,108,서울,1998-09-18,22.9,18.0,29.0
32795,108,서울,1998-09-19,24.6,18.4,30.6
32796,108,서울,1998-09-20,25.6,21.9,31.8
32797,108,서울,1998-09-21,21.1,18.4,23.7
32798,108,서울,1998-09-22,20.4,16.0,26.5
32799,108,서울,1998-09-23,19.8,15.6,23.5
32800,108,서울,1998-09-24,19.8,16.8,24.6
32801,108,서울,1998-09-25,20.8,16.0,25.6
32802,108,서울,1998-09-26,22.0,18.6,26.6
32803,108,서울,1998-09-27,22.2,17.7,27.3
32804,108,서울,1998-09-28,21.5,18.5,25.6
32805,108,서울,1998-09-29,18.7,16.7,20.7
32806,108,서울,1998-09-30,17.6,16.8,18.3
32807,108,서울,1998-10-01,21.0,17.3,26.2
32808,108,서울,1998-10-02,20.5,15.5,26.5
32809,108,서울,1998-10-03,18.9,13.9,24.0
32810,108,서울,1998-10-04,19.1,13.4,25.2
32811,108,서울,1998-10-05,19.6,14.8,25.0
32812,108,서울,1998-10-06,20.1,16.1,24.1
32813,108,서울,1998-10-07,20.9,18.0,25.5
32814,108,서울,1998-10-08,19.7,14.4,25.2
32815,108,서울,1998-10-09,20.1,16.0,25.1
32816,108,서울,1998-10-10,20.5,17.1,25.3
32817,108,서울,1998-10-11,21.9,18.6,26.1
32818,108,서울,1998-10-12,20.5,17.8,23.4
32819,108,서울,1998-10-13,20.5,16.7,24.7
32820,108,서울,1998-10-14,18.2,14.3,20.9
32821,108,서울,1998-10-15,16.7,12.8,21.0
32822,108,서울,1998-10-16,15.8,11.4,20.1
32823,108,서울,1998-10-17,16.7,11.9,21.3
32824,108,서울,1998-10-18,15.7,12.5,19.3
32825,108,서울,1998-10-19,11.5,8.3,15.8
32826,108,서울,1998-10-20,11.4,4.9,19.5
32827,108,서울,1998-10-21,13.8,7.4,20.9
32828,108,서울,1998-10-22,14.5,10.0,19.6
32829,108,서울,1998-10-23,16.6,11.4,23.0
32830,108,서울,1998-10-24,15.9,11.2,21.4
32831,108,서울,1998-10-25,14.3,9.0,19.7
32832,108,서울,1998-10-26,15.2,10.8,20.7
32833,108,서울,1998-10-27,14.3,10.5,18.8
32834,108,서울,1998-10-28,12.4,8.5,16.5
32835,108,서울,1998-10-29,14.1,9.2,19.5
32836,108,서울,1998-10-30,14.2,12.5,16.7
32837,108,서울,1998-10-31,13.8,7.5,19.8
32838,108,서울,1998-11-01,8.1,2.4,13.8
32839,108,서울,1998-11-02,8.9,5.8,14.1
32840,108,서울,1998-11-03,10.9,5.2,17.9
32841,108,서울,1998-11-04,12.4,8.5,18.0
32842,108,서울,1998-11-05,11.4,4.1,18.5
32843,108,서울,1998-11-06,13.8,9.8,18.9
32844,108,서울,1998-11-07,12.6,9.4,17.6
32845,108,서울,1998-11-08,12.6,6.3,16.9
32846,108,서울,1998-11-09,8.1,4.1,15.0
32847,108,서울,1998-11-10,5.9,1.5,10.3
32848,108,서울,1998-11-11,10.0,5.8,16.7
32849,108,서울,1998-11-12,10.0,3.0,16.1
32850,108,서울,1998-11-13,14.9,11.6,18.1
32851,108,서울,1998-11-14,17.0,15.1,20.5
32852,108,서울,1998-11-15,16.1,12.5,19.2
32853,108,서울,1998-11-16,14.1,9.7,17.3
32854,108,서울,1998-11-17,2.1,-2.0,9.7
32855,108,서울,1998-11-18,-3.0,-5.3,0.7
32856,108,서울,1998-11-19,-1.5,-6.8,4.0
32857,108,서울,1998-11-20,-1.3,-4.8,2.1
32858,108,서울,1998-11-21,0.7,-2.2,3.6
32859,108,서울,1998-11-22,1.7,-0.9,5.3
32860,108,서울,1998-11-23,1.9,0.2,3.5
32861,108,서울,1998-11-24,2.4,0.2,5.5
32862,108,서울,1998-11-25,2.1,-2.5,7.8
32863,108,서울,1998-11-26,6.3,1.0,12.1
32864,108,서울,1998-11-27,6.7,4.2,9.3
32865,108,서울,1998-11-28,3.7,0.6,8.3
32866,108,서울,1998-11-29,4.1,-0.1,10.0
32867,108,서울,1998-11-30,7.4,1.8,14.4
32868,108,서울,1998-12-01,6.1,2.9,8.0
32869,108,서울,1998-12-02,1.3,-0.6,4.6
32870,108,서울,1998-12-03,-0.3,-2.7,3.5
32871,108,서울,1998-12-04,0.4,-4.8,5.4
32872,108,서울,1998-12-05,1.9,-1.4,5.0
32873,108,서울,1998-12-06,2.2,-2.8,8.2
32874,108,서울,1998-12-07,3.3,-0.2,6.7
32875,108,서울,1998-12-08,-2.4,-4.8,0.6
32876,108,서울,1998-12-09,-3.1,-5.3,0.0
32877,108,서울,1998-12-10,-1.4,-8.1,3.9
32878,108,서울,1998-12-11,-1.4,-3.6,3.1
32879,108,서울,1998-12-12,-0.4,-6.2,4.8
32880,108,서울,1998-12-13,4.8,1.0,9.8
32881,108,서울,1998-12-14,4.4,1.3,9.5
32882,108,서울,1998-12-15,3.9,-1.1,8.0
32883,108,서울,1998-12-16,7.1,3.4,11.0
32884,108,서울,1998-12-17,6.0,1.9,11.8
32885,108,서울,1998-12-18,7.5,1.9,12.9
32886,108,서울,1998-12-19,7.1,1.0,11.2
32887,108,서울,1998-12-20,2.1,-1.7,6.8
32888,108,서울,1998-12-21,4.4,-1.0,10.6
32889,108,서울,1998-12-22,5.7,3.5,9.2
32890,108,서울,1998-12-23,2.8,-0.8,7.0
32891,108,서울,1998-12-24,2.4,-2.2,7.8
32892,108,서울,1998-12-25,2.5,-1.7,6.9
32893,108,서울,1998-12-26,2.3,-2.2,6.7
32894,108,서울,1998-12-27,3.1,-0.8,8.0
32895,108,서울,1998-12-28,3.7,-2.2,9.0
32896,108,서울,1998-12-29,1.0,-4.4,5.7
32897,108,서울,1998-12-30,-3.8,-6.6,-1.0
32898,108,서울,1998-12-31,-2.7,-6.0,1.3
32899,108,서울,1999-01-01,-1.5,-6.9,3.5
32900,108,서울,1999-01-02,2.7,-0.5,6.6
32901,108,서울,1999-01-03,1.9,-2.8,8.6
32902,108,서울,1999-01-04,2.5,-3.0,9.2
32903,108,서울,1999-01-05,3.6,-1.9,8.1
32904,108,서울,1999-01-06,3.3,-0.5,5.9
32905,108,서울,1999-01-07,-6.0,-8.6,-0.5
32906,108,서울,1999-01-08,-9.1,-11.0,-5.6
32907,108,서울,1999-01-09,-9.3,-12.2,-5.4
32908,108,서울,1999-01-10,-6.7,-10.8,-2.3
32909,108,서울,1999-01-11,-6.3,-9.1,-2.1
32910,108,서울,1999-01-12,-5.6,-8.9,-1.5
32911,108,서울,1999-01-13,-3.6,-7.2,0.7
32912,108,서울,1999-01-14,-3.3,-5.7,-0.2
32913,108,서울,1999-01-15,-2.4,-6.0,1.5
32914,108,서울,1999-01-16,-1.7,-5.2,3.2
32915,108,서울,1999-01-17,-1.0,-5.3,3.8
32916,108,서울,1999-01-18,1.8,-2.7,7.3
32917,108,서울,1999-01-19,2.8,-1.8,6.7
32918,108,서울,1999-01-20,-2.6,-5.5,1.5
32919,108,서울,1999-01-21,-0.6,-7.1,4.6
32920,108,서울,1999-01-22,5.1,2.0,7.3
32921,108,서울,1999-01-23,6.5,4.7,8.4
32922,108,서울,1999-01-24,7.5,4.2,12.4
32923,108,서울,1999-01-25,5.0,0.8,7.1
32924,108,서울,1999-01-26,3.8,-1.3,8.3
32925,108,서울,1999-01-27,4.0,-2.6,7.7
32926,108,서울,1999-01-28,-2.3,-5.8,0.8
32927,108,서울,1999-01-29,-5.4,-8.9,-1.1
32928,108,서울,1999-01-30,-5.6,-10.5,-0.5
32929,108,서울,1999-01-31,-1.1,-6.3,3.3
32930,108,서울,1999-02-01,2.5,-0.2,6.5
32931,108,서울,1999-02-02,-3.7,-8.4,-0.2
32932,108,서울,1999-02-03,-8.1,-12.3,-3.2
32933,108,서울,1999-02-04,-4.6,-9.6,0.4
32934,108,서울,1999-02-05,-1.3,-5.8,3.7
32935,108,서울,1999-02-06,-0.2,-4.8,4.9
32936,108,서울,1999-02-07,2.9,-1.4,8.1
32937,108,서울,1999-02-08,4.3,1.8,9.4
32938,108,서울,1999-02-09,2.1,-1.2,6.5
32939,108,서울,1999-02-10,1.2,-1.8,5.4
32940,108,서울,1999-02-11,0.1,-3.2,4.6
32941,108,서울,1999-02-12,-4.8,-7.1,-2.1
32942,108,서울,1999-02-13,-4.2,-8.3,0.7
32943,108,서울,1999-02-14,-1.9,-4.2,0.4
32944,108,서울,1999-02-15,3.4,0.4,7.5
32945,108,서울,1999-02-16,4.7,0.3,10.2
32946,108,서울,1999-02-17,7.4,4.1,8.8
32947,108,서울,1999-02-18,2.8,-2.6,7.8
32948,108,서울,1999-02-19,-1.6,-4.6,2.2
32949,108,서울,1999-02-20,-2.5,-5.0,1.1
32950,108,서울,1999-02-21,-1.5,-6.2,3.9
32951,108,서울,1999-02-22,2.6,-2.0,7.6
32952,108,서울,1999-02-23,4.6,-1.0,9.5
32953,108,서울,1999-02-24,5.5,3.0,8.5
32954,108,서울,1999-02-25,5.7,1.8,9.6
32955,108,서울,1999-02-26,5.7,3.0,9.4
32956,108,서울,1999-02-27,-1.8,-4.3,4.1
32957,108,서울,1999-02-28,0.1,-6.1,4.8
32958,108,서울,1999-03-01,5.6,1.4,8.4
32959,108,서울,1999-03-02,6.2,1.5,12.3
32960,108,서울,1999-03-03,7.7,1.5,13.4
32961,108,서울,1999-03-04,11.1,4.0,18.8
32962,108,서울,1999-03-05,6.7,0.9,11.7
32963,108,서울,1999-03-06,4.9,-0.8,10.5
32964,108,서울,1999-03-07,5.2,1.6,10.8
32965,108,서울,1999-03-08,3.3,1.3,6.5
32966,108,서울,1999-03-09,3.2,0.4,7.4
32967,108,서울,1999-03-10,4.1,0.8,8.6
32968,108,서울,1999-03-11,2.5,-2.8,7.2
32969,108,서울,1999-03-12,5.8,-1.2,12.0
32970,108,서울,1999-03-13,9.3,1.3,16.2
32971,108,서울,1999-03-14,10.7,6.4,14.7
32972,108,서울,1999-03-15,9.6,7.0,14.3
32973,108,서울,1999-03-16,9.7,3.3,16.9
32974,108,서울,1999-03-17,11.3,6.2,16.3
32975,108,서울,1999-03-18,11.5,9.7,13.5
32976,108,서울,1999-03-19,6.8,2.7,9.9
32977,108,서울,1999-03-20,6.5,2.3,11.6
32978,108,서울,1999-03-21,1.5,-3.0,6.5
32979,108,서울,1999-03-22,-0.8,-6.2,4.1
32980,108,서울,1999-03-23,3.6,-3.2,9.7
32981,108,서울,1999-03-24,6.0,-0.1,11.4
32982,108,서울,1999-03-25,9.7,1.6,16.4
32983,108,서울,1999-03-26,9.3,6.2,12.0
32984,108,서울,1999-03-27,8.6,3.3,14.1
32985,108,서울,1999-03-28,4.0,0.1,8.1
32986,108,서울,1999-03-29,3.7,-1.8,7.6
32987,108,서울,1999-03-30,8.3,0.9,15.8
32988,108,서울,1999-03-31,10.8,3.2,16.4
32989,108,서울,1999-04-01,10.3,8.8,13.8
32990,108,서울,1999-04-02,9.0,5.0,13.6
32991,108,서울,1999-04-03,7.0,2.3,11.2
32992,108,서울,1999-04-04,8.3,1.8,13.8
32993,108,서울,1999-04-05,10.5,6.6,17.2
32994,108,서울,1999-04-06,7.7,3.7,12.6
32995,108,서울,1999-04-07,8.0,1.6,13.6
32996,108,서울,1999-04-08,11.7,5.6,17.4
32997,108,서울,1999-04-09,11.1,7.7,14.6
32998,108,서울,1999-04-10,13.3,9.9,18.9
32999,108,서울,1999-04-11,14.8,7.0,22.1
33000,108,서울,1999-04-12,11.2,8.7,13.8
33001,108,서울,1999-04-13,7.5,5.4,9.3
33002,108,서울,1999-04-14,9.7,4.8,15.3
33003,108,서울,1999-04-15,11.8,4.2,18.7
33004,108,서울,1999-04-16,12.1,10.4,15.3
33005,108,서울,1999-04-17,16.1,10.4,21.9
33006,108,서울,1999-04-18,19.0,10.9,26.5
33007,108,서울,1999-04-19,18.7,12.7,25.1
33008,108,서울,1999-04-20,18.4,12.4,24.6
33009,108,서울,1999-04-21,18.4,13.6,24.2
33010,108,서울,1999-04-22,19.2,12.8,24.7
33011,108,서울,1999-04-23,20.3,13.6,26.4
33012,108,서울,1999-04-24,20.9,15.1,27.3
33013,108,서울,1999-04-25,21.4,14.0,28.2
33014,108,서울,1999-04-26,20.1,14.9,26.3
33015,108,서울,1999-04-27,15.1,10.7,19.3
33016,108,서울,1999-04-28,14.2,10.4,19.8
33017,108,서울,1999-04-29,15.0,7.8,21.3
33018,108,서울,1999-04-30,16.1,9.0,23.0
33019,108,서울,1999-05-01,15.4,12.1,19.9
33020,108,서울,1999-05-02,16.7,10.2,22.1
33021,108,서울,1999-05-03,14.7,13.2,17.2
33022,108,서울,1999-05-04,17.9,12.2,23.9
33023,108,서울,1999-05-05,16.5,11.0,22.2
33024,108,서울,1999-05-06,16.1,10.8,21.1
33025,108,서울,1999-05-07,16.9,12.5,21.0
33026,108,서울,1999-05-08,18.1,11.4,24.6
33027,108,서울,1999-05-09,17.4,13.7,23.7
33028,108,서울,1999-05-10,18.1,12.5,24.1
33029,108,서울,1999-05-11,17.6,12.2,23.5
33030,108,서울,1999-05-12,17.4,11.5,23.7
33031,108,서울,1999-05-13,18.4,12.0,25.1
33032,108,서울,1999-05-14,18.3,13.3,25.1
33033,108,서울,1999-05-15,16.1,15.3,16.9
33034,108,서울,1999-05-16,19.4,13.6,26.3
33035,108,서울,1999-05-17,21.9,13.6,27.9
33036,108,서울,1999-05-18,17.1,12.5,22.3
33037,108,서울,1999-05-19,12.9,11.3,14.5
33038,108,서울,1999-05-20,16.2,11.4,21.7
33039,108,서울,1999-05-21,19.4,10.8,26.6
33040,108,서울,1999-05-22,20.6,15.5,26.7
33041,108,서울,1999-05-23,21.8,16.1,27.1
33042,108,서울,1999-05-24,15.4,12.4,20.3
33043,108,서울,1999-05-25,15.6,10.4,19.3
33044,108,서울,1999-05-26,15.8,12.7,17.5
33045,108,서울,1999-05-27,15.5,12.8,18.9
33046,108,서울,1999-05-28,15.9,11.2,21.5
33047,108,서울,1999-05-29,17.5,11.4,23.4
33048,108,서울,1999-05-30,20.3,11.7,27.6
33049,108,서울,1999-05-31,21.7,14.1,28.1
33050,108,서울,1999-06-01,19.8,18.2,21.1
33051,108,서울,1999-06-02,18.9,17.3,21.4
33052,108,서울,1999-06-03,21.7,15.8,27.1
33053,108,서울,1999-06-04,23.7,17.2,29.8
33054,108,서울,1999-06-05,25.7,20.4,31.6
33055,108,서울,1999-06-06,22.0,19.8,25.5
33056,108,서울,1999-06-07,22.9,17.8,27.9
33057,108,서울,1999-06-08,23.4,17.7,29.3
33058,108,서울,1999-06-09,23.8,16.7,30.6
33059,108,서울,1999-06-10,23.6,19.6,28.3
33060,108,서울,1999-06-11,22.6,17.8,28.9
33061,108,서울,1999-06-12,23.1,17.1,29.6
33062,108,서울,1999-06-13,23.8,17.8,29.9
33063,108,서울,1999-06-14,25.1,18.5,32.0
33064,108,서울,1999-06-15,23.8,21.3,29.0
33065,108,서울,1999-06-16,18.7,17.4,21.5
33066,108,서울,1999-06-17,20.7,16.2,24.4
33067,108,서울,1999-06-18,21.9,17.8,27.0
33068,108,서울,1999-06-19,21.6,17.3,26.8
33069,108,서울,1999-06-20,21.7,17.7,26.8
33070,108,서울,1999-06-21,23.6,18.2,30.0
33071,108,서울,1999-06-22,24.8,18.8,30.6
33072,108,서울,1999-06-23,20.0,17.4,23.6
33073,108,서울,1999-06-24,21.4,16.6,26.0
33074,108,서울,1999-06-25,23.3,19.4,28.7
33075,108,서울,1999-06-26,25.1,20.0,31.0
33076,108,서울,1999-06-27,25.3,20.7,30.9
33077,108,서울,1999-06-28,27.2,20.2,33.3
33078,108,서울,1999-06-29,27.6,23.4,33.6
33079,108,서울,1999-06-30,26.0,21.8,31.7
33080,108,서울,1999-07-01,25.9,21.3,30.2
33081,108,서울,1999-07-02,25.5,22.6,30.0
33082,108,서울,1999-07-03,25.7,20.0,31.2
33083,108,서울,1999-07-04,25.9,22.8,30.7
33084,108,서울,1999-07-05,26.1,21.1,31.5
33085,108,서울,1999-07-06,26.3,21.8,31.9
33086,108,서울,1999-07-07,26.2,22.4,32.1
33087,108,서울,1999-07-08,26.3,22.2,29.8
33088,108,서울,1999-07-09,23.5,20.7,26.2
33089,108,서울,1999-07-10,21.3,19.0,24.2
33090,108,서울,1999-07-11,24.4,18.8,30.2
33091,108,서울,1999-07-12,23.8,18.2,28.9
33092,108,서울,1999-07-13,26.1,20.4,30.9
33093,108,서울,1999-07-14,27.3,21.5,32.8
33094,108,서울,1999-07-15,23.5,19.4,27.4
33095,108,서울,1999-07-16,23.9,21.5,28.5
33096,108,서울,1999-07-17,24.8,22.5,29.2
33097,108,서울,1999-07-18,25.3,22.2,30.3
33098,108,서울,1999-07-19,26.8,22.9,31.9
33099,108,서울,1999-07-20,29.5,23.8,34.9
33100,108,서울,1999-07-21,28.6,25.6,32.8
33101,108,서울,1999-07-22,25.5,23.8,28.5
33102,108,서울,1999-07-23,26.0,23.7,28.8
33103,108,서울,1999-07-24,26.2,24.0,29.1
33104,108,서울,1999-07-25,26.8,23.5,30.6
33105,108,서울,1999-07-26,29.6,24.1,34.2
33106,108,서울,1999-07-27,28.7,27.4,30.6
33107,108,서울,1999-07-28,24.9,23.8,27.8
33108,108,서울,1999-07-29,25.0,22.5,27.1
33109,108,서울,1999-07-30,26.8,24.5,31.1
33110,108,서울,1999-07-31,25.4,24.5,27.0
33111,108,서울,1999-08-01,23.5,22.7,25.0
33112,108,서울,1999-08-02,20.8,19.6,23.4
33113,108,서울,1999-08-03,21.0,19.7,24.8
33114,108,서울,1999-08-04,23.9,19.7,28.4
33115,108,서울,1999-08-05,26.2,21.1,32.1
33116,108,서울,1999-08-06,28.0,22.6,33.0
33117,108,서울,1999-08-07,29.1,24.6,33.3
33118,108,서울,1999-08-08,29.8,25.5,33.1
33119,108,서울,1999-08-09,28.5,26.6,30.8
33120,108,서울,1999-08-10,29.9,25.4,34.4
33121,108,서울,1999-08-11,28.6,25.4,32.8
33122,108,서울,1999-08-12,29.0,25.2,33.4
33123,108,서울,1999-08-13,29.1,24.2,33.3
33124,108,서울,1999-08-14,29.0,24.8,33.6
33125,108,서울,1999-08-15,28.8,23.8,34.3
33126,108,서울,1999-08-16,28.8,23.3,34.2
33127,108,서울,1999-08-17,29.6,23.6,35.4
33128,108,서울,1999-08-18,26.8,21.9,31.3
33129,108,서울,1999-08-19,25.3,21.2,29.8
33130,108,서울,1999-08-20,25.2,22.4,28.6
33131,108,서울,1999-08-21,24.3,22.4,27.6
33132,108,서울,1999-08-22,23.6,20.5,26.7
33133,108,서울,1999-08-23,25.5,19.9,30.5
33134,108,서울,1999-08-24,24.6,21.3,29.7
33135,108,서울,1999-08-25,24.4,21.6,28.2
33136,108,서울,1999-08-26,24.9,21.3,29.6
33137,108,서울,1999-08-27,22.2,20.8,25.4
33138,108,서울,1999-08-28,23.9,19.5,28.4
33139,108,서울,1999-08-29,24.4,20.4,27.6
33140,108,서울,1999-08-30,23.6,20.6,28.9
33141,108,서울,1999-08-31,23.2,21.2,27.8
33142,108,서울,1999-09-01,24.9,20.2,30.1
33143,108,서울,1999-09-02,26.0,21.1,31.7
33144,108,서울,1999-09-03,26.8,21.8,31.8
33145,108,서울,1999-09-04,26.4,22.0,31.3
33146,108,서울,1999-09-05,22.8,20.8,25.0
33147,108,서울,1999-09-06,24.5,19.4,29.3
33148,108,서울,1999-09-07,24.7,22.3,28.5
33149,108,서울,1999-09-08,25.5,22.6,29.1
33150,108,서울,1999-09-09,26.2,23.6,29.4
33151,108,서울,1999-09-10,25.6,22.2,29.2
33152,108,서울,1999-09-11,25.6,23.7,29.1
33153,108,서울,1999-09-12,26.4,24.3,30.5
33154,108,서울,1999-09-13,25.8,21.4,32.0
33155,108,서울,1999-09-14,24.8,21.7,29.6
33156,108,서울,1999-09-15,23.9,19.0,29.4
33157,108,서울,1999-09-16,24.3,19.7,29.5
33158,108,서울,1999-09-17,24.3,21.0,29.0
33159,108,서울,1999-09-18,20.6,19.4,22.9
33160,108,서울,1999-09-19,21.5,18.6,25.1
33161,108,서울,1999-09-20,16.8,15.6,18.6
33162,108,서울,1999-09-21,16.0,12.8,18.5
33163,108,서울,1999-09-22,18.5,17.5,20.0
33164,108,서울,1999-09-23,19.3,16.9,21.1
33165,108,서울,1999-09-24,20.3,17.8,23.8
33166,108,서울,1999-09-25,20.1,15.1,24.6
33167,108,서울,1999-09-26,20.0,14.6,26.5
33168,108,서울,1999-09-27,21.2,15.8,27.3
33169,108,서울,1999-09-28,22.4,16.9,28.4
33170,108,서울,1999-09-29,21.2,18.4,24.3
33171,108,서울,1999-09-30,20.2,16.4,24.7
33172,108,서울,1999-10-01,18.9,17.1,20.8
33173,108,서울,1999-10-02,13.7,10.3,18.6
33174,108,서울,1999-10-03,13.3,7.2,19.0
33175,108,서울,1999-10-04,14.5,8.4,20.4
33176,108,서울,1999-10-05,16.3,12.4,21.7
33177,108,서울,1999-10-06,15.9,13.4,18.3
33178,108,서울,1999-10-07,17.1,14.3,21.5
33179,108,서울,1999-10-08,18.0,13.6,23.3
33180,108,서울,1999-10-09,18.0,13.8,23.7
33181,108,서울,1999-10-10,17.0,15.0,19.4
33182,108,서울,1999-10-11,17.4,15.0,22.4
33183,108,서울,1999-10-12,18.1,12.5,24.0
33184,108,서울,1999-10-13,17.8,14.2,20.4
33185,108,서울,1999-10-14,17.4,13.1,22.5
33186,108,서울,1999-10-15,15.3,8.1,20.5
33187,108,서울,1999-10-16,6.3,3.8,9.3
33188,108,서울,1999-10-17,7.1,1.5,11.0
33189,108,서울,1999-10-18,10.0,3.4,17.0
33190,108,서울,1999-10-19,11.7,5.4,18.6
33191,108,서울,1999-10-20,13.2,7.0,19.8
33192,108,서울,1999-10-21,14.6,11.8,19.7
33193,108,서울,1999-10-22,14.7,10.2,19.5
33194,108,서울,1999-10-23,15.1,11.3,20.7
33195,108,서울,1999-10-24,14.7,9.7,21.3
33196,108,서울,1999-10-25,14.8,8.8,21.2
33197,108,서울,1999-10-26,14.5,10.0,18.6
33198,108,서울,1999-10-27,15.5,10.6,21.6
33199,108,서울,1999-10-28,15.3,12.9,18.0
33200,108,서울,1999-10-29,8.7,5.2,14.3
33201,108,서울,1999-10-30,9.1,3.9,14.6
33202,108,서울,1999-10-31,8.0,5.7,11.4
33203,108,서울,1999-11-01,7.7,5.0,10.1
33204,108,서울,1999-11-02,6.6,2.7,11.4
33205,108,서울,1999-11-03,7.0,1.6,12.0
33206,108,서울,1999-11-04,9.2,2.1,14.9
33207,108,서울,1999-11-05,11.9,6.7,18.3
33208,108,서울,1999-11-06,12.4,7.5,18.3
33209,108,서울,1999-11-07,12.2,7.0,17.6
33210,108,서울,1999-11-08,12.8,8.4,18.6
33211,108,서울,1999-11-09,12.8,9.4,18.6
33212,108,서울,1999-11-10,11.6,7.8,14.9
33213,108,서울,1999-11-11,10.4,9.7,11.3
33214,108,서울,1999-11-12,11.6,9.0,15.4
33215,108,서울,1999-11-13,10.4,7.1,15.7
33216,108,서울,1999-11-14,10.8,3.8,17.9
33217,108,서울,1999-11-15,10.0,7.0,13.5
33218,108,서울,1999-11-16,7.1,2.9,11.6
33219,108,서울,1999-11-17,5.1,1.0,8.0
33220,108,서울,1999-11-18,5.9,2.3,9.6
33221,108,서울,1999-11-19,7.1,1.2,13.2
33222,108,서울,1999-11-20,8.9,6.1,13.0
33223,108,서울,1999-11-21,8.5,3.8,14.5
33224,108,서울,1999-11-22,9.9,5.7,15.4
33225,108,서울,1999-11-23,11.5,5.5,18.3
33226,108,서울,1999-11-24,10.9,5.9,15.7
33227,108,서울,1999-11-25,3.1,-1.6,11.3
33228,108,서울,1999-11-26,-3.6,-6.1,-0.3
33229,108,서울,1999-11-27,-0.6,-4.3,2.9
33230,108,서울,1999-11-28,-1.5,-3.6,1.4
33231,108,서울,1999-11-29,1.6,-3.1,5.7
